English,Yoruba
"We know Manchester United football club in the past as football club that love to win the trouphy, I am so sure that very soon we will win the trouphy.","A mọ ikọ̀ agbábọ́ọ̀lù Manchester United sẹ́yìn gẹ́gẹ́ bí, ikọ̀ tí ó nífẹ̀ẹ́ láti máa gba ife ẹ̀yẹ lọ́pọ̀lọpọ̀, ó dá mi lójú pé, láìpẹ́ a ó tún gba ife ẹ̀yẹ."
"Anthony Martial joined Manchester United in 2015 from Monaco football club for thirty six million Euro (£36 million or $47m) , since then he has been seing himself has one of the best young footballer.","""Anthony Martial dara pọ̀ mọ́ Manchester United lọ́dún 2015 láti inú ikọ̀ agbábọ́ọ̀lù Monaco pẹ̀lú mílíọ́nù mẹ́rìndínlógójì £36 million ($47m), láti ìgbà náà ni ó ti ń rí ara rẹ̀ gẹ́gẹ́ bí ọ̀kan lára agbábọ́ọ̀lù ọ̀dọ́ tí ó dára jùlọ."
"The club football coach, Solskjaer also show his displeasure after Martial signed an agreement with the club.","Akọ́nimọ̀ọ́gbá ikọ̀ ọ̀hún, Solskjaer náà fi àìdùnnú rẹ̀ hàn lẹ́yìn tí Martial tún buwọ́ lu ìwé àdéhùn nínú ikọ̀ náà."
"Anthony is one of the young best football players for the club, and a player that any coach will love to have in his team, because he is easy to work with","Anthony wà lára agbábọ́ọ̀lu ọ̀dọ́ tí ó dára jùlọ fún ikọ̀ náà, ó sì jẹ́ agbábọ́ọ̀lù tí akọ́nimọ̀ọ́gbá yòówù yóò nífẹ̀ẹ́ láti ní nínú ikọ̀ rẹ̀, nítorí pé, ó rọrùn láti bá ṣiṣẹ́pọ̀,"""
--- Sarri-  I am not stopping Hazard if he want to go.,--- Sarri- Mi ò dí Hazard lọ́wọ́ tó bá fẹ́ lọ
"Chelsea football club coach, Maurizio Sarri made Eden Hazard to know that he is not stopping him if he decided to be going.","Akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù Chelsea, Maurizio Sarri ti jẹ́ kí Eden Hazard mọ̀ pé òun kò dá a dúró, tí ó bá pinnu láti máa lọ."
"Sarri said truly he wanted Hazzard to remain in Chelsea, but he wil not stop him if he want to leave the football club.","Sarri sọ pé lòótọ́ òun fẹ́ kí Hazard ó ṣì wà nínú ikọ̀ Chelsea, ṣùgbọ́n òun kò ní dí i lọ́wọ́ tí ó bá fẹ́ fi ikọ̀ agbábọ́ọ̀lù náà sílẹ̀."
Remembering that Real Madrid Football club had wanted Hazard to join her club in Spain.,"A ó rántí pé, ikọ̀ agbábọ́ọ̀lu Real Madrid ti ń fẹ́ ki Hazard ó dara pọ̀ mọ́ ikọ̀ ọ̀hún ní orílẹ̀-èdè Spain."
"And Hazard himself has said he love to join Resl Madrid, if the club is ready to buy him over.","Tí Hazard fúnra rẹ̀ ti sọ pe ó wu òun láti dara pọ̀ mọ́ ikọ̀ Real Madrid, bí ikọ̀ ọ̀hún bá ṣetán láti ra òun."
Now Chelsea football club want Hazard to sign an agreement  before the former agreement will lapse next year.,"Ní báyìí, ikọ̀ agbábọ́ọ̀lù Chelsea fẹ́ kí Hazard tọwọ́ bọ ìwé àdéhùn tuntun kí àdéhùn tilẹ̀ ó tó tán lọ́dún tó ń bọ̀."
Hazard joined Chelsea in 2012 and scored a total of ten goals for chealsea in the premier league this season.,"Hazard dara pọ̀ mọ́ Chelsea lọ́dun 2012, ó sì ti gbá àpapọ̀ ayò mẹ́wàá sáwọ̀n fún ikọ̀ Chelsea nínú ìdíjé premier league ti sáà yìí."
--- Dream Stars Ladies unveils new Head Coach,--- Ikọ̀ agbábòọ̀lù obìnrin Dream Stars ṣàfihàn akọ́nimọ̀ọ́gbá tuntun.
"The team, Dream Stars Ladies of Lagos has unveiled new Head Coach, Felix Nwosu, ahead of the 2018/2019 Nigeria Women Premier League season.","Ikọ̀ agbábọ́ọ̀lù obìnrin Dream Stars ti ìpínlẹ̀ Èkó ti ṣàfihàn akọ́nimọ̀ọ́gbá àgbà tuntun, ọ̀gbẹ́ni Felix Nwosu, ṣaájú ìdíje sáà 2018/2019 ìdíje Líìgì àwọn obìnrin orílẹ̀-èdè Nàìjííríà."
The newly promoted Lagos based team has finalised the appointment of the widely travelled Anambra born coach.,Ikọ̀ tí ó fi ìlú ẹ̀kọ́ ṣe ibùgbé tí ó sì ṣẹ̀ṣẹ̀ gba ìgbéga ọ̀hún nìgbẹ̀yìngbéyín ti gba ìlúmọ̀ọ́ká akọ́nimọ̀ọ́gbá ọmọ bíbí ìpínlẹ̀ Anambra yìí.
"Felix Nwosu is an experienced coach who has stints with FC Talanta Kenya, Heegan FC Somali, FIN FA Enugu, FIN Angels, Ambassador Child Youth Club /Angels Enugu.","Felix Nwosu jẹ́ òjìmì akọ́nimọ̀ọ́gbá tí ó ti ṣiṣẹ́ pẹ̀lú ikọ̀ FC Talanta lórílẹ̀-èdè Kenya, Heegan FC ní Somali, FIN FA nílùú Enugu, FIN Angels, Ambassador Child Youth Club /Angels nílùú Enugu rí."
Nomination He was nominated and recognised by Arsenal FC/ WorldRemit amongst the best 25 Youth coaches across Africa in a pool of over 700 coaches.,"Nínú ìfanikalẹ̀ fun àmì ẹ̀yẹ, ó jẹ́ fífàkalẹ̀ àti kíkàsí láti lọ́wọ́ ikọ̀ Arsenal/ilé iṣẹ́ WorldRemit gẹ́gẹ́ bí ọ̀kan lára àwọn akọ́nímọ́ọ̀gbá ọ̀dọ́ tí ó dáńgájíá jùlọ jákè-jádò ilẹ̀ Adúláwọ̀, ó wà lára akọ́nimọ̀ọ́gbá márùndínlọ́gbọ̀n àkọ́kọ́ nínú àpapọ̀ akọ́nimọ̀ọ́gbá tí ó lé ní ẹ̀ẹ́dẹ́gbẹ̀rin"
"Dream Stars Ladies Chairman, Mr AbdulRahmon Abolore said; “the club opted for Nwosu because of his wealth of experience and he is confident that the former Gor Mahia defender can help the club achieve its objectives.","Ẹni tí ó jẹ́ Alága ikọ̀ agbábọ́ọ̀lù Dream Stars Ladies, Ọ̀gbẹ́ni AbdulRahmon Àbọ̀lọrẹ sọ pé; “Ikọ̀ náà yà sí Nwosu torí àgbọ́ǹgbẹ ìrírí tí ó ní àti pé ó dá òun lójú pé agbábòọ̀lù ọwọ́ ẹ̀yin ikọ̀ Gor Mahia tẹ́lẹ̀rí ọ̀hún lè ṣe ìrànwọ́ fún ikọ̀ náà láti sọ èròńgbà rẹ̀ di mímúṣẹ."
“Our aim is to make the best out of our promotion to the Premier League and we don’t want to leave any stone unturned.”,"“Àfojúsùn wa ni láti kópa dáradára pẹ̀lú ìgbéga wa yìí sí inú ìdíje líìgì, a kò sì fẹ́ da òkuta kan sí láìbì lulẹ̀."
--- There is no assurance of recovering Emiliano Sala that was missing.,--- Kò sí ìdánilójú ìṣàwárí Emiliano Sala tó di àwáàrí.
"The senior officer of the commission in charge of emergencies and missing aircraft in island, Mr. John Fitzgerald has said there is no hope that Sala will be recorvered.","Ọ̀gá àgbà ilé-iṣẹ́ tó ń rí sí ìṣẹ̀lè pàjáwìrì àti ọkọ̀ òfurufú tí ó bá di àwáti sórí erékùsù, Ọ̀gbẹ́ni John Fitzgerald ti sọ pé, kò sí ìrètí pé Sala yóò di ṣíṣàwárí mọ́."
"Emiliano Sala an Argentine, who is twenty eight (28) years old was with a pilot in a air plane that got missing yesterday Monday.","Emiliano Sala ọmọ orílẹ̀-èdè Argentina, tó jẹ́ ẹni ọdún méjìdínlọ́gbọ̀n wà pẹ̀lú awakọ̀ òfurufú nínú ọkọ̀ bàálù kan tí ó di àwátì lánàá ọjọ́ ajé (Monday)."
"Furthermore, the rescue team has continued in the search for the missing airplane and the passengers on Wednesday.","Ṣíwájú si, ikọ̀ adóòlà ẹ̀mí ti tẹ̀síwájú nínú wíwá ọkọ̀ òfúrufú náà àti àwọn èrò inú rẹ̀ lọ́jọ́rú (Wednesday)."
"An information said that Sala send a internet whatsapp message to a friend his family, that he was scared with the way the airplane is moving in air.",Ìròyìn kán fi léde pé Sala fi àtẹ̀jíṣẹ́ ẹ̀rọ ayélujára whatsapp ránṣẹ́ sí ọ̀rẹ́ rẹ̀ kan àti àwọn mọ̀lẹ́bí pé Ẹ̀rù ń ba òun pẹ̀lú bí ọkọ̀ òfúrufú náà ṣe ń ṣe lójú ofurufú.
"According to a reporter from Argentina, Sala told his family that ‘ I am in an air plane that is like it want to crash.","Gẹ́gẹ́ bí ilé-iṣẹ́ akọ̀ròyìn l’orílẹ̀-èdè Argentina ṣe sọ, Sala sọ fún àwọn mọ̀lẹ́bí rẹ̀ báyìí pé ""Mo wà nínú ọkọ̀ òfurufú kan tó dàbí ẹni pé ó fẹ́ ní ìjàm̀bá."
"Now around 11:30 am, Guernsey police command said, the three aircrafts  and a small airplane were in the air,as Piper Malibu is been searched for.","Wàyíí o ní nǹkan bí aago mọ́kànlá ààbọ̀ òwúrọ̀, ile-iṣẹ́ ọlọ́pàá ni Guernsey sọ pé, ọkọ̀ òfúrufú mẹ́ta àti bàálù kékeré kan wà lójú òfurufú, bí wọ́n ṣe ń wá bàálù Piper Malibu."
"Also, the policemen said they are checking the phone conversatiions if it can be of help.",Bákan náà ni àwọn ọlọ́pàá sọ pé àwọn ti ń ṣàyẹ̀wò àwọn ìtàkùrọ̀sọ orí ẹ̀rọ ìbánisọ̀rọ̀ láti mọ̀ bóyá ó lè ṣe ìrànwọ́
"But till now,there is no news about the missing plane.","Ṣùgbọ́n títí di àsìkò yìí, kò tí ì sí ìròyìn kankan nípa bàálù tó di àwáti ọ̀hún"
Sala is going to the capital city of Welsh after he has signed a contract of fifteen million pound with Bluebirds football team.,Olú ìlú orílẹ̀-èdè Welsh ni Sala ń lọ lẹ́yìn tó bọwọ́lu ìwé àdéhùn iṣẹ́ mílíọ́nù mẹ́ẹ̀ẹ́dógún owó pounds pẹ̀lú ikọ̀ agbábọ́ọ̀lù Bluebirds.
--- Arsenal’s Petr Cech set to retire end of season,--- Petr Cech ti ikọ̀ Arsenal ṣetán àti fẹ̀yìntì nípàrí sáà yìí.
"After 20 years as a professional, Arsenal’s first choice goalkeeper Petr Cech is set to retire at the end of the 2018/2019 English Premier League (EPL) season.","Lẹ́yìn ogún ọdún gẹ́gẹ́ bí akọ́ṣẹ́mọṣẹ́, Amùlé àkọ́kọ́ ikọ̀ agbábọ́ọ̀lù Arsenal Petr Cech ti ṣetán láti fẹ̀yìntì ní ìparí sáà 2018/2019 ìdíje Premier League ilẹ̀ Gẹ̀ẹ́sì."
The 36-year-old who joined Arsenal in June 2015 from Chelsea announced this on his twitter handle @petrcech on Tuesday.,Ọmọ ọdún mẹ́rìndínlògòjì ọ̀hún tí ó dara pọ̀ mọ́ ikọ̀ Arsenal ní oṣù kẹfà ọdùn 2015 láti ikọ̀ agbábọ́ọ̀lù Chelsea kéde èyí lóri ìkànnì twitter rẹ̀ @petrcech ní ọjọ́ ìṣégun.
“This is my 20thseason as a professional player and it has been 20 years since I signed my first professional contract.,"“Èyí ni sáà ogún mi gẹ́gẹ́ bí akọ́ṣẹ́mọṣẹ́ agbábọ́ọ̀lù, ó sì ti pé ogún ọdún tí mo tọwọ́ bọ ìwé àdéhùn mi àkọ́kọ́ gẹ́gẹ́ bí akọ́ṣẹ́mọṣẹ́."
--- Omeruo to welcome permanent move to CD Leganes,--- Omeruo- máa nífẹ̀ẹ́ láti dara pọ̀ mọ́ ikọ̀ agbábọ́ọ̀lù CD Leganes fún àdéhùn ọlọ́jọ́ pípẹ́.
"Super Eagles defender, Kenneth Omeruo has said that he will welcome his loan move if it is made permanent at CD Leganes because the La Liga club feel very much like home.","Agbábọ́ọ̀lù ọwọ́ ẹ̀yìn ikọ̀ Super Eagles, Kenneth Omeruo ti sọ pé òun yóò gba sìsọ àdéhùn àyálò òun di àdéhùn ọjọ́ pípẹ́ nínú ikọ̀ agbábọ́ọ̀lù CD Leganes ní tọwọ́-tẹsẹ́ nítorí ikọ̀ agbábọ́ọ̀lù ìdíje La Liga ọ̀hún rí bí ilé."
"Omeruo is on loan from Chelsea till the end of the season and he has already established himself at Leganes, who have done well so far to stay clear of the relegation pack.","Omeruo wà nínú àdéhùn aláyàálò láti inú ikọ̀ Chelsea di ìparí sáà yìí, ó sì ti di ará ilé nínú ikọ̀ Leganes ọ̀hún tí ó ṣe dára gidi gan láti jìnnà sí ìfìdírẹmi."
"“Right now, I feel more at home, having been tossed up and down on different loans deals before arriving at the Spanish side,” the Super Eagles defender opened up to media.","“Ní báyìí, o dà bí ẹni pé mo wà ní ilé lẹ́yìn títì káàkiri pẹ̀lú oríṣìíríṣìí àdéhùn aláyàálò kí n tó dé inú ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè Spain yìí.” Agbábọ́ọ̀lù ọwọ́ ẹ̀yìn ikọ̀ Super Eagles ọ̀hún ló sọ èyí di mímọ̀ fún àwọn oníròyìn."
it’s more like a dream come true for me knowing full well La Liga is rated as one of the biggest leagues in the world.,Ó dá bí àlá tí ó wá sí ìmúṣe fún mi gẹ́gẹ́ bí a ṣe mọ̀ pé ìdíje La Liga jẹ́ ọ̀kan lára àwọn ìdíje tí ó tóbi jùlọ lágbàáyé
“I will not hesitate to sign the dotted lines for the Spanish side if the opportunity comes.”,"Mi ò ní rò ó lẹ́ẹ̀mejì láti tọwọ́ bọ ìwé pẹ̀lú ikọ̀ yìí, tí oore-ọ̀fẹ rẹ̀ bá yọ."
"The modest Madrid club will have to shell out five million Euros to sign Omeruo, 25, on a permanent basis in the summer.","""Ikọ̀ agbábọ́ọ̀lù ìlú Madrid ọ̀hún yóò ní láti ya mílíọ́nù márùn-ún owó Euros sọ́tọ̀ láti ra Omeruo ọmọ ọdún mẹ́ẹ̀ẹ́dọ́gbọ̀n fún àdehùn ọlọ́jọ́ pípẹ́."
"--- NFF confirms Keshi Stadium for Seychelles, Egypt matches",--- Àjọ NFF yan pápá ìṣeré Keshi fún ìfẹsẹ̀wọnsẹ̀ Seychelles àti Egypt.
"The Nigeria Football Federation (NFF) is believed to have settled for the  Keshi Stadium in Asaba, Delta State to host the international friendly between the Super Eagles and the Pharaohs of Egypt and the dead-rubber last 2019 African Cup of Nations qualifying Group B match  against Seychelles.","Àjọ tó ń mójú tó bọ́ọ̀lù àfẹsẹ̀gbá lórílẹ̀-èdè Nàìjííríà (NFF) ni ìgbàgbọ́ wà pé wọ́n ti yan pápá ìṣeré Keshi ní ìlú Asaba, ìpìnlẹ́ Delta láti gbàlejò ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́sọ́rẹ̀ẹ́ àgbááyé láàrin ikọ̀ agbábọ́ọ̀lù Super Eagles àti ikọ̀ agbábọ́ọ̀lù Pharaoh ti orílẹ̀-èdè Egypt tí ó fi mọ́ ìfẹsẹ̀wọnsẹ̀ ìpegedé kẹyìn fún ìdíje ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ ọdún 2019 tí wọn yóò gbá pẹ̀lú orílẹ̀-èdè Seychelles."
A top official in the Glass House in Abuja said that the deal to host the two matches in Asaba is almost a done deal because the Delta State Government has agreed to take 70 per cent of the cost to prosecute the matches.,"Àgbà ọ̀jẹ̀ kan ní Olú ilé-iṣẹ́ àjọ NFF nílùú Àbújá sọ ọ́ yanya pé, aáyan láti gbàlejò àwọn ìdíje méjéèjì ní ìlú Àsàbà ti fẹ́ yọrí nítorí pé ìjọba ìpínlẹ̀ Delta ti gbà láti gbé ìdá àádọ́rin nínú ọgọ́rùn-ún iye owó tí àwọn ìfẹsẹ̀wọsẹ̀ ọ̀hún yóò ná wọn."
"“We have reached the final phase of discussion and all seem to be done deal as the Asaba stadium will stage the matches all things been equal,” he said.","“A ti dé abala ìkẹyìn ìjíròrò wa, gbogbo ètó sì ti tò pẹ̀lú bí pápá ìṣeré Asaba yóò ṣe gbàlejò àwọn ìfẹsẹ̀wọnsẹ̀ náà tí gbogbo nǹkan yóò sì ṣe yémú.” ni ó wí."
"The international match against Egypt will attract top players like Mohammed Salah of Liverpool FC, Mohammed El-Shenawy and Ahmed Hegazi.","""Ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́sọ́rẹ̀ẹ́ pẹ̀lụ́ Egypt yóò ní àwọn agbábọ́ọ̀lù jàǹkànjàǹkàn bí i Mohammed Salah ti ikọ̀ Liverpool, Mohammed El-Shenawy àti Ahmed Hegazi."
The Governor Ifeanyi Okowa administration is said to be passionate about sports tourism and a visit of the top English Premiership star will be a big boost to Asaba and neighboring towns within the state.,"Ìsèjọba Gómínà Ifeanyi Okowa ti jẹ́ èyí tí ó nífẹ̀ẹ́ ìrìn-àjò ìgbafẹ́ eré ìdárayá, bákan náà ni àbẹ̀wò àwọn agbábọ́ọ̀lù jàǹkànjàǹkàn ìdíje Premiership ilẹ̀ Gẹ̀ẹ́sì náà yóò mú ìgbèrú bá ọrọ̀ ajé ìlú Asaba àti àwọn ìlú agbègbè rẹ̀ ní àárín ìpínlẹ̀ náà."
--- Egypt favourite to host 2019 AFCON,--- Orílẹ̀-èdè Egypt ni ààyò láti gbàlejò ìdíje AFCON ti ọdún 2019.
"Egypt, the land of Pyramids is the likely host for the 2019 Africa Cup of Nations, CAF sources have hinted and by all indications the rest of the continent could be heading back to that football crazy nation next year.","Orílẹ̀-ẹ̀dè Egypt, ilẹ̀ onígun aborí sóńsó ni ó ṣeéṣe kí ó gbàlejò ìdíje ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ ti ọdún 2019, Àjọ CAF ti fi léde pé àwọn orílẹ̀-èdè tó ku ní ilẹ̀ náà lè sẹ́rí lọ sí orílẹ̀-èdè tí kì í fi eré bọ́ọ̀lù àfẹsẹ̀gbá ṣeré ọ̀hún ní ọdún tó ń bọ̀."
"The last time Egypt hosted the Africa Cup of Nations, the Super Eagles finished third; a third consecutive bronze medal at three straight editions.","Ní ìgbà kẹyìn tí orílẹ̀-èdè Egypt gbàlejò ìdíje ife ẹ̀yẹ ilẹ̀ Adúláwọ̀, ikọ̀ Super Eagle parí pẹ̀lú ipò kẹta; pẹ̀lú gbígba àmì ẹ̀yẹ bàbà fún ìgbà kẹta léra wọn nínú ìdíje ọ̀hún mẹ́ta ní tèléǹtẹ̀lé."
"According to sources, CAF is ready to rule in favor of Egypt’s bid to host the 2019 AFCON.","Gẹ́gẹ́ bí ìròyin ṣe sọ, Àjọ CAF ti ṣetán láti sègbè ìfẹ́ orílẹ̀-èdè Egypt láti gbàlejò ìdíje AFCON ọdún 2019."
AFCON President Amaju Pinnick explained that the Confederation would only consider bids from countries with the ability to host the competition.,"Ààrẹ ìgbìmọ̀ tó ń mójú tó ìdíje AFCON, Amaju Pinnick ṣe é lálàyé pé, àwọn orílẹ̀-èdè tí agbára wọ́n gbé àtigbàlejò ìdíje náà nìkan ni ìgbìmọ̀ àwọn yóò wò ṣe."
CAF will announce the new hosts for the 2019 AFCON on January 9.,Àjọ CAF yóò kéde orílẹ̀-èdè tí yóò gbàlejò ìdíje AFCON ọdún 2019 ọ̀hún ní ọjọ́ kẹsàn-án oṣù kínní ọdún.
--- Mbappe wins French player of the year,--- Mbappe gba àmì-ẹ̀yẹ agbábọ́ọ̀lù orílẹ̀-èdè France tí ó dára jùlọ.
"Paris Saint-Germain forward, Kylian Mbappe, has been crowned French Player of the Year for the first time.","Agbábọ́ọ̀lù ọwọ́ iwájú ikọ̀ Paris Saint-Germain, Kylian Mbappe ti gba àmì-ẹ̀yẹ  agbábọ́ọ̀lù orílẹ̀-èdè France tí ó dára jùlọ fún ìgbà àkọ́kọ́"
The 20-year-old forward who was pivotal to France winning the World Cup in Russia last summer enjoyed a remarkable 2018.,Ọmọ ogún ọdún ọ̀hún tí ó kópa ribiribi fún orílẹ̀-èdè France láti gba ife-ẹ̀yẹ ìdíje àgbàáyé lórílẹ̀-èdè Russia ní sáà tó kọjá gbádun mérìírí ọdun 2018 yìí.
"Mbappe helped Les Bleus to go all the way, with a fine individual effort netted in a 4-2 final triumph over Croatia.",Mbappe ran ikọ̀ Les Bleus ọ̀hún lọ́wọ́ láti wẹ̀ yán kànhìnkànhìn pẹ̀lú àkitiyan àdáṣiṣẹ́ kára tí ó fi rí àwọ̀n he nínú ìjáwé olúborí àṣekágbá àmi ayò mẹ́rin sí méjì pẹ̀lú ikọ̀ Croatia.
"Mbappe has hit 16 goals in 19 appearances for PSG this season, as they continue to chase down more trophies at home and abroad.","Mbappe ti gbá bọ́ọ̀lù mẹ́rìndínlógún sáwọ̀n nínú ìfẹsẹ̀wọnsẹ̀ mọ́kàndínlógún tí ó ti gbá fún ikọ̀ agbábọ́ọ̀lù PSG ní sáà yìí, pẹ̀lú bí ikọ̀ náà tún ṣe ń tẹ̀síwájú láti máa lépa ife ẹ̀yẹ nílé àti lẹ́yìn odi."
"He finished fourth in the vote for the 2018 Ballon d’Or, with that lofty standing placing him above five-time winner Lionel Messi.","Ó parí pẹ̀lú ipò kẹrin nínú àbájáde ìdìbò àmì ẹ̀yẹ agbábọ́ọ̀lù tí ó dára jùlọ lágbàáyé lọ́dún 2018, pẹ̀lú ipò gíga yìí gẹ́gẹ́ bí ọmọ kékeré, èyí gbé e ṣaájú Lionel Messi Agbábọ́ọ̀lù tí ó ti gba àmì ẹyẹ ọ̀hún lẹ́ẹ̀marùn-ún ọ̀tọ̀ọ̀tọ̀."
"Mbappe was awarded that gong by France Football, having edged out Raphael Varane and Antoine Griezmann.","Mbappe jẹ́ fífún ní apata yìí láti ọ̀wọ́ Àjọ Eré Bọ́ọ̀lù ilẹ̀ France, lẹ́yìn tí ó ta Raphael Varane àti Antoine Griezmann  yọ."
"He inherits the title from Chelsea midfielder N’Golo Kante, who came out on top in 2017.","Ó jogún àmì ẹ̀yẹ yìí lọ́wọ́ agbábọ́ọ̀lù ọwọ́ àárín ikọ̀ Chelsea, NGolo Kante, tí ó mókè jùlọ lọ́dún 2017."
--- President Weah’s striker son to join Celtic on loan,---Atamátàsé Ọmọ Ààrẹ Weah yóò dara pọ̀ mọ́ ikọ̀ agbábọ́ọ̀lù Celtic pẹ̀lú àyálò.
Timothy Weah will leave French champions Paris St Germain (PSG) on loan to join Scottish champions Celtic.,"Timothy Weah yóò kúrò nínú ikọ̀ aṣáájú ìdíje bọ́ọ̀lù ilẹ̀ Faransé nnì Paris St Germain (PSG), láti dara pọ̀ mọ́ Celtic ikọ̀ agbábọ́ọ̀lù ilẹ̀ Scotland."
Weah said on Tuesday.,Weah sọ ọ́ di mímọ̀ lọ́jọ́ ìṣẹ́gun (Tuesday).
British media reported that the 18-year-old was set to join Scottish champions Celtic.,"Gẹ́gẹ́ ilé-iṣẹ́ ìròyìn ilẹ̀ Bìrìtìkó ṣe sọ, ọmọ ọdún méjìdínlógún ọ̀hún ti ṣetán láti dara pọ̀ mọ́ ikọ̀ aṣáájú ìdíje bọ́ọ̀lù ilẹ̀ Scotland ìyẹn Celtic."
"Weah has played only three times for PSG this season as bigger names such as Neymar, Kylian Mbappe and Edinson Cavani have limited his first-team chances.","Weah ti kópa fún ikọ̀ agbábọ́ọ̀lù PSG nígbà mẹ́ta pére ní sáà yìí, látàrí àwọn olórúkọ sàǹkò bíi Neymar, Kylian Mbappe àti Edinson Cavani tí ó dín oore-ọ̀fẹ́ àtiwọ ikọ̀ àkọ́kọ́ rẹ̀ kù."
"In a message posted in French on his Instagram page, Weah thanked his PSG team mates, the coaching staff and supporters for making him feel part of the family.","Nínú àtẹ̀jíṣẹ́ tí a kọ lédè Faransé lórí ìkànnì Instagram rẹ̀, Weah dúpẹ́ lọ́wọ́ àwọn àkẹẹgbẹ́ rẹ̀ nínú ikọ̀ PSG, àwọn akọ́nimọ̀ọ́gbá àti àwọn olólùfé ikọ̀ náà fún àǹfààní tí wọ́n fún un láti jẹ́ ọ̀kan lára ẹ̀bí náà."
